labels,text
1,"Tut mir leid, dass ich meine Tastatur verriegele."
1,"Haben u bekommen, dass Personen Geschichte"
1,"Hast du vor, Channai zu kommen?"
0,"Wir versuchten, Sie zu kontaktieren re Ihre Antwort auf unser Angebot eines Video Phone 750 jederzeit jedes Netzwerk Minuten Half Price Line Vermietung Camcorder Antworten oder rufen 08000930705"
1,"Gott schuf Lücke btwn ur Finger so dat sum1 vry spezielle wird diese Lücken füllen, indem sie ur Hände.. Jetzt plz dont fragen y er so viel Lücke zwischen den Beinen erstellt!!!"
1,"Es geht uns gut, wir gehen jetzt schlafen."
1,"Bitte schützen Sie sich vor E-Threats. SIB fragt nie nach sensiblen Informationen wie Passwords, ATM/SMS PIN durch E-Mail. Teilen Sie Ihr Passwort niemals mit jemandem."
1,"Endlich ist es passiert..! Achter Jahrzehnte..! BEER ist jetzt billiger als PETROL! Das Goverment erwartet von uns ""DRINK""... Aber nicht ""DRIVE"""
0,"Ein £400 XMAS REWARD wartet auf Sie! Unser Computer hat Sie zufällig von unseren treuen mobilen Kunden ausgewählt, um eine £400 Belohnung zu erhalten. Rufen Sie einfach 09066380611"
1,Wo ist das Treffen?
1,Aber es wird etwas Würze zu Ihrem Tag hinzufügen.
1,"Ich hoffe, Sie haben einen tollen Tag."
1,Unsere Mutter von Prasanth ettans starb letzte Nacht. Bete einfach für sie und Familie.
1,"K, ich kümmere mich um etwas."
0,PRIVATE! Ihre Kontoauszug für 2003 zeigt 800 unerlöste S. I. M. Punkte. Rufen Sie 08718738002 Identifier Code: 48922 Läuft am 21/11/04 ab
1,Diese Nachricht ist von einem großen Arzt in Indien:-): 1) Trinken Sie nicht APPY FIZZ. Es enthält Krebs verursacht Alter
1,Ich kann das Telefon jetzt nicht wählen. Pls senden eine Nachricht
1,Rufen Sie ihn an und sagen Sie es ihnen.
1,"Okay, kein Problem..."
1,Damen erste und Gattung zweite k.
1,Mama geht nicht schon Robinson.
1,Nicht..tel-Softwarename..
1,Ich schicke die Ausdrucke da.
1,"Als ich geboren wurde, sagte GOTT: „Oh nein! Ein anderer Idiot."" Als du geboren wurdest, sagte GOTT: „O nein! WETTBEWERB."" Wer wusste, eines Tages werden diese beiden FREINDE FÜR JEDER!"
1,"Ich habe nicht ur volle msg..sometext fehlt, senden Sie es wieder"
1,"Wahrscheinlich nicht, ich bin fast aus dem Gas und ich bekomme etwas Geld morgen"
0,"Kunden-Service Ankündigung. Wir haben vor kurzem versucht, eine Lieferung an Sie zu machen, aber waren nicht in der Lage, dies zu tun, rufen Sie bitte 07099833605 zu re-plane. Ref:9280114"
1,Ich vergaß 2 fragen u alle smth.. Es gibt eine Karte auf da vorhanden lei... Wie? Ü alle wollen 2 schreiben smth oder Zeichen auf sie?
1,Ich verlasse jetzt mein Haus.
0,"Hallo babe seine Chloe, wie r u? Ich wurde am Samstagabend zerschlagen, es war toll! Wie war Ihr Wochenende? U fehlte mir? SP visionsms.com Text stop to stop 150p/text"
1,"U bereit, dann rufen Sie mich an..."
1,"Es ist eine gute Sache, dass ich jetzt die Verbindung zum Bw"
1,"Das ist cool, dass er die ganze Nacht hier sein wird, Lemme weiß, wann du da bist."
1,Bleibst du in der Stadt?
1,"Haha yeah, 2 oz ist eine Art Scheißladung"
1,"Ok u kann mich einkaufen, wenn du bezahlt wirst =D"
1,"Mein Leben bedeutet mir viel, Nicht weil ich mein Leben liebe, Aber weil ich die Menschen in meinem Leben liebe, Die Welt nennt sie Freunde, Ich nenne sie meine Welt:-).. Ge:-).."
1,"In Ordnung, wir bringen es Ihnen, wir sehen Sie in wie &lt;#&gt; Minuten"
1,Aber pls spielen nicht in anderen Leben.
1,Essen Sie in meinem Mittagessen...
1,Hmmm. aber Sie sollten es an einem Tag geben..
1,"Ich habe es nicht versucht, G und ich beschlossen, nicht zu gehen"
1,"Ok, kein Problem."
1,"Surly krank geben Sie es Ihnen:-) während kommen, um zu überprüfen."
1,"Bis zum Ende des Marsches sollte ich bereit sein, aber wird Sie sicher rufen. Das Problem ist, dass mein Kapital nie abgeschlossen. Wie weit mit Ihnen. Wie ist die Arbeit und die Damen"
1,Tessy..pls tun mir einen Gefallen. Pls übermitteln meine Geburtstagswünsche an Nimya..pls dnt vergessen. Heute ist ihr Geburtstag Shijas
1,"Pls geben ihr das Essen vorzugsweise pap sehr langsam mit viel Zucker. Sie können bis zu einer Stunde dauern, um es zu geben. Und dann etwas Wasser. Sehr sehr langsam."
0,"URGENT! Ihr Handy-Nr. 07808726822 wurde am 02/09/03 mit einem Bonus-Caller-Preis von £2.000 ausgezeichnet! Dies ist unser 2. Versuch, mit Ihnen in Kontakt zu treten! Rufen Sie 0871-872-9758 BOX95QU"
1,"Ein Typ, der benutzt wird, aber zu dumm ist, um es zu erkennen."
1,"Okey Dokey, ich werde in ein bisschen vorbei sein, um ein paar Sachen auszusortieren."
1,"Ja, schön."
0,"WIN: Wir haben einen Gewinner! Herr T. Foley gewann einen iPod! Weitere spannende Preise bald, also halten Sie ein Auge auf ur mobile oder besuchen Sie www.win-82050.co.uk"
1,Ich mochte das neue Handy
1,Jederzeit...
1,"Mmmmmmm *schnüffelt in dich*...* tief zufriedener Seufzer*... *Flüstern*... Ich liebe dich so sehr, dass ich es kaum aushalten kann..."
1,"Yar, aber sie sagen, sie hätten Fehler."
1,"Hey, ich muss trotzdem :-)"
1,"Wow so gesund, alter Flughafen rd lor. Cant th k von allem anderen, aber ich werde b Baden meinen Hund später."
1,Wif meine Familie buchen Tour-Paket.
1,"Sagten Sie kühn, dann Fackel später. Oder eine Fackel und 2 Bold?"
1,"Haha awesome, ich muss dich vielleicht darauf hinweisen, was du heute Abend machst?"
1,Huh so langsam ich tot u erreichen lange her liao... U 2 mehr Tage nur i 4 mehr leh...
1,Das ist cool Prinzessin! Ich werde Ihr Gesicht in heißen klebrigen Sperma decken :)
1,Großer Bruder hat das Fass wirklich mit dieser Dusche von sozialen Missgeschicken verschrottet
1,"Ich seh mal nach, dann erzähl ich's dir."
1,S:) 8 min zum Mittagessen gehen:)
1,"Hey, was ist passiert? U ausschalten ur Zelle d den ganzen Tag. Das ist nicht gut. Jetzt, wenn u kümmern, rufen Sie mich morgen."
1,"K wird tun, addie &amp; Ich mache etwas Kunst, also werde ich hier sein, wenn Sie nach Hause kommen"
1,Meine Onkel in Atlanta wünschen euch ein tolles Semester.
1,"Aiyo... ihre Lektion so früh... ich bin immer noch schlafen, haha... Okie, u go home liao den bestätigen w me lor..."
1,"Vergessen zu sagen ü smth.. Kann wie Nummer die Abschnitte, so dass es klarer ist.."
1,"Ich bin zu Hause, meine Liebe... Wenn du noch wach bist... *liebender Kuss*"
1,"Hallo, mein Schatz!"
0,"GRATIS GAME. Erhalten Sie Rayman Golf 4 GRATIS aus der O2 Spiele Arcade. 1. erhalten UR-Spiele Einstellungen. Antworten Sie POST, dann speichern & activ8. Drücken Sie 0 Schlüssel für Arcade. Termsapply"
1,"Heute Abend wird es bei mir einen kleinen Schindich geben, interessiert Sie das?"
1,"Jason sagt, es ist cool, wenn wir in einer Stunde etwas von ihm abholen."
0,"Hatten Sie Ihr Handy 10 mths? Aktualisieren Sie auf die neuesten Kamera / Video-Handys kostenlos. Keep UR SAME NUMMER, Holen Sie sich zusätzliche kostenlose Minuten / Texte. Text JA für einen Anruf"
1,I (Karriere Tel) haben hinzugefügt u als Kontakt auf INDYAROCKS.COM kostenlos SMS zu senden. Aus dem Telefonbuch entfernen - sms NEIN zu &lt;#&gt;
1,Ich habe es schon erreicht.
1,"Ich weiß nicht, ob ich meinen Bruder fragen soll."
1,K:)gen Schaukeln in Asche:)
1,Gehst du ins Xin's Hostel?
1,"Guten Morgen, mein lieber Shijutta.......Haben Sie einen tollen &amp; erfolgreichen Tag."
0,Kaufen Space Invaders 4 a chance 2 win orig Arcade Spielkonsole. Drücken Sie 0 für Spiele Arcade (std WAP Gebühr) Siehe o2.co.uk/games 4 Bedingungen + Einstellungen. Kein Kauf
1,Oh k:)nach dieser Platzierung gibt es ah?
1,"Nicht zum Besitz, vor allem nicht zum ersten Mal."
1,"Nt nur für das Fahren auch aus vielen Gründen heißt sie BBD..thts es chikku, dann hw abt dvg kalt..heard tht vinobanagar Gewalt hw ist die Bedingung..and hw ru? Irgendwelche Probleme?"
1,"Ich kaufte den Test gestern. Seine etwas, das Sie wissen, den genauen Tag u ovulate.When erhalten 2u in etwa 2 bis 3wks. Aber pls pls dont fret. Ich weiß, u r besorgt. Pls entspannen. Auch gibt es etwas in ur Vergangenheit u müssen mir sagen?"
1,"Wir haben Pizza, wenn u wollen"
1,"Ich sehe immer wieder seltsame Scheiße und bin in allem ""woah"" dann erkennen, dass es wirklich vernünftig ist und ich bin alle ""oh"""
1,Viel mehr glückliche Rückkehr des Tages. Ich wünsche Ihnen viel Glück zum Geburtstag.
1,Ja sehr nett... bereit sein am Donnerstag
1,Ich bin im Krankenhaus da.. Ich werde am Abend nach Hause zurückkehren
0,Kamera - Sie erhalten eine SiPix Digitalkamera! Telefon 09061221066 ausm Festnetz. Lieferung innerhalb von 28 Tagen.
1,"Oder ich sage, dass sie jetzt immer noch glaubt."
1,"Wenn Sie nur in das + Zeichen setzen, wählen Sie meine Nummer und der Stift wird angezeigt. Richtig?"
1,"Die Schönheit des Lebens ist in der nächsten Sekunde.. die Tausende von Geheimnissen versteckt. Ich wünsche mir, jede Sekunde wird wunderbar sein in ur Leben...!! gud n8"
1,Thanx u Darlin!im kühlen Thanx. Ein paar Tagesgetränke 2 nite. 2morgen aus! Achten Sie c u soon.xxx
1,"Wenn Sie noch wach sind, lassen Sie vielleicht die Kreditkarte, damit ich Gas bekomme, wenn ich zurückkomme, wie er es mir gesagt hat."
0,Ihre wöchentlichen Cool-Mob-Töne sind bereit zum Download!Diese Woche neue Töne umfassen: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>Weitere Informationen in n
1,"Nun Junge bin ich froh, G verschwendet die ganze Nacht bei Apfelbienen für nichts"
0,Cashbin.co.uk (Get viel Bargeld an diesem Wochenende!) www.cashbin.co.uk Liebe Willkommen am Wochenende Wir haben unsere größte und beste EVER Bargeld verschenken!! Diese..
1,"Ok, oder willst du, dass ich mich umsehe?"
1,U wan 2 haf Mittagessen ich bin in da Kantine jetzt.
1,Machen Sie das Leben nicht zu stressvoll.. Immer finden Sie Zeit zu lachen.. Es kann nicht hinzufügen Jahre zu Ihrem Leben! Aber sicherlich fügt mehr Leben zu ur Jahren! Gud ni8..swt Träume..
1,"Hey, sieht so aus, als hätte ich mich geirrt und eine der Kappa-Nummern ist immer noch auf meinem Handy, wenn du willst, kann ich ihm simsen und sehen, ob er da ist."
0,URGENT! Ihre Handy-Nummer wurde mit einem £2000 Preis GARANTEED ausgezeichnet. Rufen Sie 09061790121 von Land Linie. Anspruch 3030. Gültig 12 Stunden nur 150ppm
0,Dank 4 Ihre weitere Unterstützung Ihre Frage in dieser Woche geben u in2 unsere Ziehung 4 £100 Bargeld. Name der NEW US-Präsident? txt ans zu 80082
1,"Doc hat mir Schmerzmittel gegeben und sagt, alles ist in Ordnung."
1,Es ist é nur $140 ard...É Ruhe alle Ard $180 mindestens...Welche ist é Preis 4 é 2 bedrm ($900)
1,Ich auch! Haben Sie eine schöne Nacht xxx
1,Bereiten Sie sich auf Vergnügen vor :)
1,"Wenn du auf dem Weg zur Tasse simst, sollte das funktionieren, und das sollte BUS sein."
1,Wann ist deine Radiosendung?
0,Ihre eindeutige Benutzer-ID ist 1172. Für die Entfernung senden STOP an 87239 Kundendienst 08708034412
1,"Ich bin nicht sicher, ob es noch verfügbar obwohl"
1,"watever reLation u aufgebaut in dis world nur etwas, das atlast iz lonlines mit lotz n viele Erinnerungen bleibt! Gefühl.."
1,Hi..ich habe das Geld da:)
1,"Hi, Mobile no. &lt;#&gt; hat Sie in ihrer Kontaktliste auf www.fullonsms.com hinzugefügt.Es ist ein großartiger Ort, um kostenlose SMS an die Menschen zu senden Für weitere besuchen fullonsms.com"
1,Okay dann u sagen mir wat Zeit u kommen später lor.
1,U wiederholen e Anweisungen wieder. Wats e Straßenname von ur Haus?
1,"So viele Menschen scheint auf den ersten Blick etwas Besonderes zu sein, aber nur sehr wenige werden Ihnen bis zu Ihrem letzten Anblick etwas Besonderes bleiben.. Bewahren Sie sie, bis das Leben endet.. Sh!jas"
1,"Aber sag ihm, er wartet, bis er selbstgefällig wird."
1,"Sorry komplett vergessen * wird em rund um diese Woche, wenn Sie noch hier?"
1,U R die meisten schönen Mädchen Ive je gesehen. U R meine Baby kam und C mir in der gemeinsamen ZIMMER
1,"O wir können nicht sehen, ob wir Denis und Mina beitreten können? Oder will Denis allein Zeit"
1,"Sen sagte, dass er zu seinem Onkel Finanz in cbe"
1,"Hey, dann können wir eines Tages am Freitag miwa und jiayin fragen, gehen Sie Karaoke"
1,"Ruf mich an, ich bin senthil von hsbc."
1,"Vor allem, da ich in meinem persönlichen Statement von Boston ganz oben spreche, lol! Ich hätte das geändert, wenn ich bemerkt hätte, dass es Nyc gesagt hätte! Es sagt jetzt Boston."
1,Tatsächlich und übrigens war es entweder oder - nicht beides!
0,Dringend -Call 09066649731von Landline. Ihre kostenlose 4 * Ibiza Urlaub oder £ 10.000 Bargeld warten Sammlung SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+
1,"Heiliger lebendiger Christus, was dich so lange braucht"
1,"Oh, heute Abend gibt's was zu essen."
1,"Thanx. Yup kommen wir wieder auf Sonne. Ende Abendessen gehen zurück 2 Hotel jetzt. Zeit vergeht, wir sind um 4 genau ein mth heute. Hoffe, wir haben noch viele mths kommen..."
1,"Wir sind auf der gegenüberliegenden Seite, von wo wir dich abgesetzt haben."
1,"Izzit regnet immer noch stark, weil ich in e mrt bin, ich kann nicht c draußen."
1,Schicken Sie mir Ihren Lebenslauf:-)
1,Glück 4 ur Prüfungen :-)
1,"Oder u fragen sie alle, wenn nächste sat kann ein nicht. Wenn alle von ihnen kann es dann ich bin ok lor."
1,"Tut mir leid, dass das mein Onkel war."
1,Saw Jungs und Puppen letzte Nacht mit Patrick Swayze es war großartig
0,"URGENT Dies ist unser 2. Versuch, Kontakt mit U. Ihr £900 Preis von YESTERDAY wartet immer noch Sammlung."
0,"Santa ruft! Möchten Ihre Kleinen einen Anruf von Santa Xmas Eve? Rufen Sie 090778181 an, um Zeit zu buchen. Calls1.50ppm last 3mins 30s T&C www.santacalling.com"
1,"Komm einfach nach Hause, ich will nicht, dass du elend bist."
1,"Ich weiß nicht, warum sie deine Nachrichten nicht bekommt."
1,"Es war cool, aber Tyler musste abhauen, also kaufen wir ihn und legen ihn später bei ihm ab."
1,"Der Typ im Autoladen, der mit mir flirtete, bekam meine Telefonnummer aus dem Papierkram und rief an und schrieb mir eine SMS. Ich bin nervös, weil er jetzt natürlich meine Adresse haben kann. Soll ich seinen Chef anrufen und ihm sagen, dass er dadurch gefeuert werden könnte?"
1,Das ist keine Mathematik.
1,Wie wollen Sie damit umgehen?
1,"Hey, hallo, die Dinge liefen nicht ganz nach Plan – hinkt langsam nach Hause, gefolgt von aa und mit Auspuff hängend"
1,Tut mir leid für die Verzögerung.
1,"Ruf mich an, wenn du fertig bist, dann komme ich n pick u."
0,PRIVATE! Ihre 2004 Kontoauszug für 078498****7 zeigt 786 unerlöste Bonuspunkte. Rufen Sie 08719180219 Identifier Code: 45239 Läuft 06.05.05
1,"Ich habe mein Handy zu Hause gelassen und einfach nur Ur-Nachrichten gesehen. Ich hoffe, du bist gut. Ich wünsche dir ein tolles Wochenende."
1,"Keine Sorge, ich verstehe, wie wichtig es ist, dass ich mit einer schlecht durchdachten Strafe in meinen Platz gebracht werde, angesichts der schlimmsten Sache, die mir je passiert ist. Brb wird sich umbringen gehen"
1,"Honig, können Sie pls herausfinden, wie viel sie verkaufen Predicte in Nigeria. Und wie oft kann es verwendet werden. Es ist sehr wichtig, eine Antwort vor Montag haben"
1,"Ich rufe dich an, wenn ich anspreche."
1,"fyi ich bin auf usf jetzt, schaue durch den Raum, wann immer"
1,"Ich kann in &lt;#&gt; anrufen, wenn das ok ist."
1,Ummmmmaah Viele viele glückliche Rückkehr von d Tag mein liebes süßes Herz. HAPPY BIRTHDAY Liebe
1,Ü keine Hausarbeit zu tun...
1,Alles ist in nur 2 Situationen wertvoll: Zuerst- Bevor man es bekommt... Zweite- Nachdem man es verloren hat...
1,"Mark braucht ewig, um mein Rezept abzuholen, und der Schmerz kommt zurück."
1,Wie läuft's mit Ur-Papier?
1,Haben Sie kleinere Kapazität eins? ziemlich ex...
0,Check Out Wählen Sie Ihre Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
1,Ich habe an dich gedacht.
0,U r a winner U ave wurde speziell ausgewählt 2 erhalten 1000 £ Bargeld oder 4 * Urlaub (Flugs inc) sprechen mit einem Live-Operator 2 Anspruch 0871277810710p/min (18 )
1,"Nicht gedacht, Bout it.....Trinken Sie in Wasserhahn & Spile bei sieben... Ist das Pub auf Gas st off breite St durch Kanal.... Ok?"
1,"Ich werde schlafen, ich bin es leid zu reisen."
1,"Haha, genau das, woran ich dachte"
1,"Ja, aber es gibt mir jetzt keine Probleme, also werde ich es verlassen..."
1,"Ich versuche nur, deinen Tag etwas interessanter zu machen."
1,"Wie lange, bevor Sie Antwort erhalten, verschieben Sie einfach die Zulassung bis zum nächsten Semester"
1,"Das Wort ""Checkmate"" im Schach kommt von der persischen Phrase ""Shah Maat"", was bedeutet: ""der König ist tot."" Goodmorning.. Haben Sie einen guten Tag..:)"
1,Po de :-):-):-):-). Keine Notwendigkeit Arbeit aha.
1,Hast du je für die nächsten Themen gestimmt?
0,"Neue Handys von 2004, MUSS gehen! Txt: NOKIA zu Nr: 89545 & sammeln Sie Ihre heute! Von nur £ 1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."
1,"Ich hoffe, dein Pipi verbrennt Tonite."
1,"Ich bin mit meinem besten Mate-Pet, der mit 4 Wochen und jetzt mit 2 Wochen zusammen war."
1,"Yay kann es kaum erwarten, zusammen zu feiern!"
1,....photoshop macht meinen Computer heruntergefahren.
1,"Alle Jungs haben sich heute über mich lustig gemacht. Ok, ich habe kein Problem. Ich habe nur eine Nachricht nur zum Spaß geschickt"
1,"Das ist eines der Probleme, aber Kalifornien ist in Ordnung. Kein Schnee so überschaubar"
0,PRIVATE! Ihre Kontoauszug für 2003 zeigt 800 unerlöste S. I. M. Punkte. Rufen Sie 08715203652 Identifier Code: 42810 Läuft 29/10/0
1,"Mayb kann e Shoppin Bereich eins versuchen, aber vergessen e Name des Hotels..."
1,"Toll, wird das bald oder später heute Abend sein?"
1,Ich brauche Details über diesen Online-Job.
0,"Sie haben WON! Als geschätzter Vodafone-Kunde hat unser Computer Sie ausgewählt, um einen Preis von 150 £ zu gewinnen. Zu sammeln ist einfach. Rufen Sie einfach 09061743386"
1,Ich vermisse dich auch.Bete inshah allah
1,"Pls helfen mir, Ashley zu sagen, dass ich ihre Nummer nicht finden kann oh"
1,"Ich bin jetzt im Flucht-Theater.. Gehen, um KAVALAN in ein paar Minuten zu sehen"
1,S. dies wird die Chance des Gewinnens erhöhen.
1,"Ich bin &lt;#&gt; Jahre alt. Ich hoffe, das stört dich nicht."
1,Vielleicht solltest du stattdessen etwas anderes zu tun finden???
1,Gewinnen Sie die Rechte einer Frau.dont fordern it.i als Mann zu versuchen. Lets see
1,Ich mochte dein neues Haus.
1,"Ich hoffe, es geht dir auch gut."
1,"Auch Nordkarolina und texas atm, Sie würden nur auf die Gre Website gehen und zahlen für die Testergebnisse gesendet werden."
1,Das gleiche gilt für u...
1,Ich muss deine Muschi aufstrecken!
1,"Danke und! Oder Bombe und Datum, wie mein Telefon sagen wollte!"
1,In Ordnung.
1,"Hey, ein Mann, den ich kenne, atmet mir in den Nacken, um ihm eine Knospe zu besorgen."
1,"Response ist eine von d mächtige Waffe 2 besetzen einen Platz in anderen 'HEART'... Also, geben Sie immer Response 2, die 4 U kümmert... Gud night..swt träume..take care"
0,**FREE MESSAGE**Danke für die Nutzung der Auktion Subscription Service. 18. 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Abbestellen txt STOP CustomerCare 08718726270
0,Gebornen Hausfrauen! Chat n Datum jetzt! 0871750.77.11! BT-nationale Rate 10p/min nur aus Festnetz!
1,"Tut mir leid, da..today ich nicht kommen, um zu spielen..i fahren clas.."
1,"Es tut mir wirklich leid, dass ich deine Haare angezündet habe."
1,"Oh! Scheiße, ich dachte, das war deine Reise! Loooooool... Das macht jetzt einfach so viel mehr Sinn... *grins* und die Sofareferenz war... Der ""Schlaf auf einer Couch"" Link, den du mir geschickt hast... War das nicht so, wie du auf deine Reise gegangen bist? Oh... Und ist dein Baby nicht mit dir zu dieser Feier mit deinen Mieten gegangen?"
1,"Karikatur beobachten, Musik hören &amp; am Vorabend musste Tempel &amp; Kirche gehen.. Was ist mit u?"
1,1. Tensionsgesicht 2. Lächelndes Gesicht 3. Abfallgesicht 4. Unschuldiges Gesicht 5. Terrorgesicht 6. Kerngesicht 7.Romantisches Gesicht 8.Loveables Gesicht 9.anständiges Gesicht &lt;#&gt;.joker-Gesicht.
1,"Ich komme mit, sonst kommen wir zurück."
1,"Du weißt, was ich meine."
1,Hi dis is yijue ich würde gerne arbeiten wif u alle für gek1510...
1,Wat passierte mit dem Kreuzfahrt-Ding
1,"Ich weiß, dat feelin hatte es mit Pete! Wuld get mit em, nuther Ort nuther Zeit mayb?"
0,"lyriccalladie(21/F) lädt Sie ein, ihr Freund zu sein. Antworten Sie YES-910 oder NO-910. Siehe sie: www.SMS.ac/u/hmmross STOP? Senden STOP FRND an 62468"
1,Die glücklichsten Frinds der Welt haben nie die gleichen Charaktere... Dey hat nur das beste Verständnis für ihre Unterschiede...
0,No 1 POLYPHONIC Ton 4 ur Mob jede Woche! Nur txt PT2 bis 87575. 1. Ton kostenlos! so erhalten txtin jetzt und erzählen ur Freunden. 150p / Ton. 16 Antwort HL 4info
1,"Ja, öffnen Sie einfach Chat und klicken Sie auf Freundeslisten. Dann machen Sie die Liste. Einfach wie Kuchen"
1,"Tyler hat eine kleine Krise und muss früher zu Hause sein, als er dachte."
1,Wann/wo hole ich dich ab?
1,Wie üblich kann u mich ard 10 smth nennen.
1,"Neue Theorie: Argument gewinnt d LAGE, verliert aber die PERSON. Also streiten Sie sich nicht mit ur Freunden nur.... kick them &amp; sagen, ich bin immer richtig.!"
1,Für viele Dinge ist es ein Antibiotikum und es kann für Brustabdomen und Gynäinfektionen sogar Knocheninfektionen verwendet werden.
1,Armes Mädchen kann nicht eines Tages lmao gehen
1,Oder machen Sie das einfach 6 Mal
0,"Die heutigen Vodafone-Nummern, die mit 4882 enden, erhalten einen £350-Award. Wenn Ihre Nummer mit 09064019014 übereinstimmt, erhalten Sie Ihren £350-Award."
1,"Sie müssen pls machen eine Notiz von allen sie.s ausgesetzt. Finden Sie auch von ihrer Schule heraus, wenn jemand anderes Erbrechen war. Gibt es einen Hund oder eine Katze im Haus? Lassen Sie mich später wissen."
1,"Japanische Proverb: Wenn man es tun kann, U auch kann es tun, Wenn keiner es tun kann,U muss es tun Indische Version: Wenn man es tun kann, LET HIM tun es.. Wenn keiner es tun kann,LEAVE es!! Und schließlich Kerala-Version: Wenn man es tun kann, stoppen Sie ihn es zu tun.. Wenn niemand es tun kann, Machen Sie einen Schlag gegen sie..."
1,"Klingt, als könnte es eine Menge Zeit in diesem Keuschheit Gerät Junge verbringen... *grins*... Oder nehmen Sie Ihre Schläge wie ein guter Hund. Gehen Sie in ein schönes langes Bad jetzt?"
1,"Es ist schlimmer, wenn er die Hälfte des Weges benutzt, dann hört auf. Es ist besser für ihn, es zu vollenden."
1,"Sie sagen nicht u, dass die Nebenwirkungen der Geburtenkontrolle massive Darmkrämpfe für die ersten 2 Monate sind. Ich habe letzte Nacht überhaupt nicht geschlafen."
1,Schicken Sie mir die neue Nummer
1,Überbringen Sie meine Grüße an ihn
0,Möchten Sie das neueste Video Handy? 750 jederzeit alle Netzwerk-Minen? Half Price Line Vermietung? Antworten oder rufen 08000930705 für die Lieferung morgen
1,2 und halbe Jahre habe ich deine Freundschaft verpasst:-)
1,Ich kann das Telefon jetzt nicht wählen. Pls senden eine Nachricht
1,"Oh, verdammt nochmal, sie ist in so einer Art Tallahassee."
1,"Haha, das war die erste Person, die ich fragen wollte"
0,"Sie sind garantiert das neueste Nokia Phone, ein 40GB iPod MP3-Player oder ein £500 Preis! Txt Wort: COLLECT auf Nr: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
0,"* KOSTENLOS * POLYPHONISCHE RINGTONE Text SUPER auf 87131, um Ihre kostenlose POLY TONE der Woche jetzt! 16 SN PoBox202 NR31 7ZS Abonnement 450pw"
1,Ich greife in zwei weiteren Stationen an.
1,"Ich schrieb es, und wie so viele andere Male habe ich ritten Zeug zu Ihnen, ich ließ es dort sitzen. es war, was ich fühlte zu der Zeit. Ich war wütend. Bevor ich ging, schlug ich senden, dann stoppen. Es war nicht da. Ich überprüfte auf meinem Telefon, als ich zu meinem Auto. Es war nicht da. Sie sagten, Sie schliefen nicht, Sie waren gelangweilt. Also warum sollte das nicht die Zeit sein, Wäsche zu putzen, zu falten, etc.? Zumindest das Bett machen?"
0,Warner Village 83118 C Colin Farrell in SWAT dieses wkend @Warner Village & erhalten Sie 1 kostenlos med. Popcorn!Nur zeigen msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Antworten Sie SONY 4 mre Filmangebote
1,Wirst du heute Abend online kommen?
1,Dann etwas Besonderes?
1,"Ich bin in Solihull, willst du irgendwas?"
1,Einen schönen Tag noch.
1,"Wir weisen darauf hin, dass die NHs einen Fehler gemacht haben.Wir waren nie TATSÄCHLICH BORN.PLEase BERICHT 2 YOR LOCAL HOSPITAL 2B TERMINIERT.WIR R SORRY 4 DIE ENTWICKLUNG"
1,"Liebe diesen Urlaub Montag Gefühl, auch wenn ich zu den Zahnärzten in einer Stunde zu gehen"
1,Ich bin auf dem Weg nach Tirupur.
0,"Ziel! Arsenal 4 (Henry, 7 v Liverpool 2 Henry punktet mit einem einfachen Schuss aus 6 Metern von einem Pass durch Bergkamp, um Arsenal nach 78 Minuten einen 2 Torrand zu geben."
1,"Sie haben bereits einen schuppigen Elternteil. Es soll nicht der Job des Kindes sein, um die Eltern zu unterstützen... nicht, bis sie sind The Ride Alter sowieso. Ich soll da sein, um Sie zu unterstützen. Und jetzt habe ich dich verletzt. unbeabsichtigt. Aber trotzdem verletzt."
1,Wir haben Hook für einen Spaziergang toaday und ich fiel über! Splat! Grazed meine Knie und alles! Hätte zu Hause bleiben! Wir sehen uns morgen!
1,"Ich habe sie einfach abgeworfen, oh, jetzt zurück."
0,"Dies ist das 2. Mal, dass wir versucht haben, 2 Kontakt u. U haben den 750 Pound Preis gewonnen. 2 Claim ist einfach, rufen Sie 08712101358 JETZT! Nur 10p pro min. BT-National-Rate"
1,"Ich sitze in Mu und warte darauf, dass alle aus meiner Suite rauskommen, damit ich duschen kann."
1,Du hast mein Facebook nicht gesehen?
1,"G sagt, Sie antworten nie auf Ihre Texte, bestätigen/verleugnen"
1,"Sein so häufiges hearin Wie r u? Wat r u tun? Wie war ur Tag? So lassen Sie mich fragen u etwas anderes. Haben u heute lächeln? Wenn nicht, tun Sie es jetzt.... Gud evng."
1,"Hallo Liebe Rufen Sie mich seine urgnt. Ich weiß nicht, was Ihr Problem ist. Sie wollen nicht arbeiten oder wenn Sie ein anderes Problem haben, zumindest sagen Sie mir."
1,Oh yah... wir stornieren nie leh...
1,Wir können 4 e normale Pilates nach unserem Intro...
1,"Okay, lass es, wenn ich mein Haus verlasse."
1,"Oh ja, warum ist es wie Folter beobachten england?"
